order_id;customer_id;employee_id;order_date;required_date;shipped_date;ship_via;freight;ship_name;ship_address;ship_city;ship_region;ship_postal_code;ship_country
1200;GREAL;4;31.07.1994;28.08.1994;04.08.1994;2;18,53;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
1201;MEREP;1;01.08.1994;12.09.1994;08.08.1994;1;154,68;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
1202;MEREP;3;04.08.1994;01.09.1994;07.08.1994;3;91,05;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
1203;LAUGB;2;05.08.1994;02.09.1994;14.08.1994;3;0,94;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;BC;V3F 2K1;Canada
1204;ISLAT;4;05.08.1994;02.09.1994;11.08.1994;2;23,73;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
1205;RICAR;4;06.08.1994;03.09.1994;11.08.1994;3;50,97;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
1206;FRANK;8;07.08.1994;04.09.1994;12.08.1994;2;97,18;Frankenversand;Berliner Platz 43;München;;80805;Germany
1207;THECR;4;07.08.1994;04.09.1994;19.08.1994;2;94,8;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
1208;ANATR;3;08.08.1994;05.09.1994;14.08.1994;1;43,9;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;;5021;Mexico
1209;BERGS;1;11.08.1994;08.09.1994;20.08.1994;2;138,69;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1210;SAVEA;8;11.08.1994;22.09.1994;21.08.1994;3;107,46;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1211;BLONP;4;12.08.1994;09.09.1994;20.08.1994;3;30,36;Blondel père et fils;24, place Kléber;Strasbourg;;67000;France
1212;GODOS;4;12.08.1994;09.09.1994;20.08.1994;3;85,46;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
1213;KOENE;1;13.08.1994;10.09.1994;19.08.1994;2;32,35;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
1214;LAMAI;8;14.08.1994;11.09.1994;15.08.1994;1;0,87;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
1215;WANDK;8;14.08.1994;11.09.1994;19.08.1994;1;41,38;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Germany
1216;ERNSH;7;15.08.1994;12.09.1994;18.08.1994;3;477,9;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1217;FOLIG;4;15.08.1994;12.09.1994;21.08.1994;3;487,38;Folies gourmandes;184, chaussée de Tournai;Lille;;59000;France
1218;MAGAA;8;18.08.1994;15.09.1994;21.08.1994;3;47,46;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
1219;WARTH;4;19.08.1994;16.09.1994;26.08.1994;1;1,15;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland
1220;QUEEN;6;19.08.1994;16.09.1994;26.08.1994;1;201,29;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
1221;LINOD;3;20.08.1994;17.09.1994;01.09.1994;1;158,44;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
1222;SANTG;7;20.08.1994;17.09.1994;27.08.1994;3;38,64;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway
1223;WANDK;4;21.08.1994;18.09.1994;28.08.1994;1;23,55;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Germany
1224;HILAA;4;22.08.1994;19.09.1994;26.08.1994;2;179,61;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
1225;SIMOB;7;22.08.1994;19.09.1994;05.09.1994;3;41,89;Simons bistro;Vinbæltet 34;Kobenhavn;;1734;Denmark
1226;ALFKI;6;25.08.1994;22.09.1994;02.09.1994;1;29,46;Alfreds Futterkiste;Obere Str. 57;Berlin;;12209;Germany
1227;WELLI;3;25.08.1994;22.09.1994;01.09.1994;2;0,14;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
1228;HANAR;4;26.08.1994;23.09.1994;02.09.1994;1;12,41;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1229;HUNGO;9;27.08.1994;08.10.1994;03.09.1994;3;142,33;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
1230;QUEDE;4;27.08.1994;10.09.1994;03.09.1994;2;45,54;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
1231;RICAR;5;28.08.1994;09.10.1994;09.09.1994;2;14,25;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
1232;MAISD;5;28.08.1994;25.09.1994;29.08.1994;3;6,2;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
1233;FAMIA;5;29.08.1994;26.09.1994;03.09.1994;3;176,81;Familia Arquibaldo;Rua Orós, 92;Sao Paulo;SP;05442-030;Brazil
1234;WANDK;8;01.09.1994;29.09.1994;11.09.1994;2;20,6;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Germany
1235;GOURL;4;01.09.1994;29.09.1994;08.09.1994;2;7,14;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
1236;FRANK;1;02.09.1994;30.09.1994;19.09.1994;1;93,25;Frankenversand;Berliner Platz 43;München;;80805;Germany
1237;BERGS;5;02.09.1994;30.09.1994;11.09.1994;1;55,26;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1238;REGGC;1;03.09.1994;01.10.1994;11.09.1994;2;4,41;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
1239;GREAL;6;04.09.1994;02.10.1994;10.09.1994;1;57,15;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
1240;SAVEA;2;04.09.1994;02.10.1994;15.09.1994;2;352,69;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1241;QUICK;4;05.09.1994;03.10.1994;08.09.1994;1;364,15;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1242;QUEEN;7;05.09.1994;03.10.1994;10.09.1994;2;105,81;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
1243;HUNGC;8;08.09.1994;06.10.1994;15.10.1994;1;111,29;Hungry Coyote Import Store;City Center Plaza 516 Main St.;Elgin;OR;97827;USA
1244;HUNGO;7;09.09.1994;07.10.1994;15.09.1994;3;17,55;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
1245;LONEP;3;09.09.1994;07.10.1994;18.09.1994;2;1,28;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
1246;BONAP;2;10.09.1994;24.09.1994;03.10.1994;2;113,15;Bon app';12, rue des Bouchers;Marseille;;13008;France
1247;FURIB;1;10.09.1994;08.10.1994;19.09.1994;3;1,27;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;;1675;Portugal
1248;LONEP;1;11.09.1994;09.10.1994;17.09.1994;2;26,31;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
1249;RICSU;7;12.09.1994;10.10.1994;22.09.1994;2;232,42;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
1250;ERNSH;7;12.09.1994;10.10.1994;19.09.1994;1;78,09;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1251;WANDK;1;15.09.1994;13.10.1994;23.09.1994;2;47,22;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Germany
1252;SIMOB;2;15.09.1994;13.10.1994;22.09.1994;1;24,39;Simons bistro;Vinbæltet 34;Kobenhavn;;1734;Denmark
1253;FRANK;4;16.09.1994;14.10.1994;18.09.1994;1;203,48;Frankenversand;Berliner Platz 43;München;;80805;Germany
1254;FRANR;1;17.09.1994;15.10.1994;24.09.1994;1;30,34;France restauration;54, rue Royale;Nantes;;44000;France
1255;BERGS;9;17.09.1994;01.10.1994;26.09.1994;2;95,75;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1256;WILMK;2;18.09.1994;16.10.1994;19.09.1994;1;22,76;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
1257;ISLAT;4;18.09.1994;16.10.1994;30.09.1994;2;0,9;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
1258;FRANK;5;19.09.1994;17.10.1994;23.09.1994;2;31,85;Frankenversand;Berliner Platz 43;München;;80805;Germany
1259;TORTU;2;22.09.1994;20.10.1994;29.09.1994;2;2,01;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;5033;Mexico
1260;ANTON;1;22.09.1994;20.10.1994;26.09.1994;3;4,03;Antonio Moreno Taquería;Mataderos  2312;México D.F.;;5023;Mexico
1261;SAVEA;7;23.09.1994;21.10.1994;16.10.1994;3;388,98;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1262;BLONP;8;23.09.1994;21.10.1994;30.09.1994;3;27,94;Blondel père et fils;24, place Kléber;Strasbourg;;67000;France
1263;OLDWO;1;24.09.1994;22.10.1994;26.09.1994;1;26,61;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
1264;GREAL;3;25.09.1994;23.10.1994;30.09.1994;3;76,13;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
1265;ANTON;3;25.09.1994;23.10.1994;01.10.1994;2;36,13;Antonio Moreno Taquería;Mataderos  2312;México D.F.;;5023;Mexico
1266;DUMON;2;26.09.1994;24.10.1994;01.10.1994;1;4,4;Du monde entier;67, rue des Cinquante Otages;Nantes;;44000;France
1267;OTTIK;3;26.09.1994;24.10.1994;30.09.1994;1;145,63;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
1268;GOURL;4;29.09.1994;13.10.1994;03.10.1994;2;33,75;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
1269;PICCO;2;30.09.1994;28.10.1994;08.10.1994;1;96,5;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
1270;HUNGO;9;30.09.1994;28.10.1994;30.10.1994;2;296,43;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
1271;VAFFE;4;01.10.1994;15.10.1994;07.10.1994;2;299,09;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
1272;BERGS;1;01.10.1994;29.10.1994;07.10.1994;2;13,42;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1273;HANAR;1;02.10.1994;30.10.1994;03.10.1994;1;15,8;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1274;QUICK;2;03.10.1994;14.11.1994;22.10.1994;2;810,05;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1275;ALFKI;4;03.10.1994;31.10.1994;13.10.1994;2;61,02;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
1276;WHITC;3;06.10.1994;20.10.1994;10.10.1994;3;139,34;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
1277;QUICK;8;06.10.1994;03.11.1994;09.10.1994;3;398,36;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1278;WILMK;7;07.10.1994;18.11.1994;14.10.1994;1;16,72;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
1279;WHITC;8;08.10.1994;19.11.1994;14.10.1994;3;102,55;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
1280;LINOD;3;08.10.1994;05.11.1994;14.10.1994;1;45,52;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
1281;ERNSH;4;09.10.1994;06.11.1994;17.10.1994;1;272,47;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1282;MORGK;3;09.10.1994;06.11.1994;13.10.1994;3;0,58;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;4179;Germany
1283;SAVEA;3;10.10.1994;07.11.1994;16.10.1994;1;65,1;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1284;HUNGO;6;13.10.1994;27.10.1994;15.10.1994;3;220,31;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
1285;ALFKI;4;13.10.1994;24.11.1994;21.10.1994;1;23,94;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
1286;FOLKO;6;14.10.1994;11.11.1994;20.10.1994;2;152,3;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1287;QUEEN;6;14.10.1994;11.11.1994;07.11.1994;1;4,78;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
1288;HILAA;9;15.10.1994;12.11.1994;18.11.1994;2;3,52;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
1289;OLDWO;8;16.10.1994;13.11.1994;21.10.1994;3;135,63;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
1290;AROUT;4;16.10.1994;30.10.1994;23.10.1994;3;21,74;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
1291;THEBI;6;17.10.1994;28.11.1994;05.11.1994;2;2,96;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA
1292;GOURL;1;17.10.1994;14.11.1994;20.11.1994;3;210,8;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
1293;FRANS;1;20.10.1994;17.11.1994;23.10.1994;1;4,98;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
1294;SAVEA;5;21.10.1994;02.12.1994;29.10.1994;2;52,41;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1295;HUNGO;3;21.10.1994;18.11.1994;31.10.1994;1;89,93;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
1296;SAVEA;1;22.10.1994;19.11.1994;24.10.1994;1;167,05;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1297;SAVEA;5;22.10.1994;19.11.1994;27.10.1994;3;24,49;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1298;BONAP;3;23.10.1994;06.11.1994;29.10.1994;1;63,2;Bon app';12, rue des Bouchers;Marseille;;13008;France
1299;RANCH;4;24.10.1994;21.11.1994;27.10.1994;2;22,57;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
1300;FRANK;1;24.10.1994;21.11.1994;29.10.1994;2;59,25;Frankenversand;Berliner Platz 43;München;;80805;Germany
1301;KOENE;1;27.10.1994;24.11.1994;29.10.1994;3;170,88;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
1302;LETSS;8;27.10.1994;24.11.1994;05.11.1994;2;51,44;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
1303;QUEDE;8;28.10.1994;11.11.1994;05.11.1994;2;9,53;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
1304;QUICK;5;29.10.1994;26.11.1994;31.10.1994;3;48,92;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1305;SAVEA;8;29.10.1994;10.12.1994;04.11.1994;1;74,58;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1306;WHITC;3;30.10.1994;27.11.1994;25.11.1994;1;21,72;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
1307;MEREP;8;30.10.1994;11.12.1994;05.11.1994;2;57,75;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
1308;FAMIA;4;31.10.1994;28.11.1994;05.11.1994;3;10,83;Familia Arquibaldo;Rua Orós, 92;Sao Paulo;SP;05442-030;Brazil
1309;EASTC;4;03.11.1994;17.11.1994;05.12.1994;1;16,56;Eastern Connection;35 King George;London;;WX3 6FW;UK
1310;REGGC;2;03.11.1994;01.12.1994;05.12.1994;1;89,9;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
1311;QUEEN;4;04.11.1994;02.12.1994;11.11.1994;2;58,33;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
1312;LINOD;8;04.11.1994;16.12.1994;14.11.1994;3;141,06;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
1313;BONAP;5;05.11.1994;03.12.1994;14.11.1994;1;20,12;Bon app';12, rue des Bouchers;Marseille;;13008;France
1314;CHOPS;7;06.11.1994;04.12.1994;14.11.1994;1;96,65;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
1315;BONAP;3;06.11.1994;04.12.1994;07.11.1994;1;16,97;Bon app';12, rue des Bouchers;Marseille;;13008;France
1316;BERGS;1;07.11.1994;05.12.1994;10.11.1994;3;110,11;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1317;GOURL;2;07.11.1994;05.12.1994;12.11.1994;3;1,63;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
1318;LETSS;6;10.11.1994;08.12.1994;21.11.1994;2;45,97;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
1319;HUNGO;9;11.11.1994;09.12.1994;21.11.1994;2;44,1;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
1320;VINET;2;11.11.1994;09.12.1994;18.11.1994;2;7,79;Vins et alcools Chevalier;59 rue de l'Abbaye;Reims;;51100;France
1321;SPECD;2;12.11.1994;10.12.1994;18.11.1994;1;2,91;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
1322;VINET;3;12.11.1994;10.12.1994;17.11.1994;3;11,08;Vins et alcools Chevalier;59 rue de l'Abbaye;Reims;;51100;France
1323;WHITC;4;13.11.1994;11.12.1994;25.11.1994;2;81,88;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
1324;AROUT;4;14.11.1994;28.11.1994;18.11.1994;3;10,96;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
1325;BOTTM;3;14.11.1994;12.12.1994;18.11.1994;3;243,73;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
1326;AROUT;1;17.11.1994;15.12.1994;21.11.1994;2;23,72;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
1327;VAFFE;6;17.11.1994;15.12.1994;24.11.1994;1;69,19;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
1328;QUICK;9;18.11.1994;16.12.1994;27.11.1994;1;3,52;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1329;CHOPS;1;19.11.1994;17.12.1994;21.11.1994;3;31,43;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
1330;PICCO;6;19.11.1994;17.12.1994;26.11.1994;1;117,33;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
1331;SAVEA;3;20.11.1994;18.12.1994;28.11.1994;1;232,55;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1332;ISLAT;4;20.11.1994;18.12.1994;19.12.1994;2;61,53;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
1333;WARTH;9;21.11.1994;19.12.1994;24.11.1994;1;79,3;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland
1334;RICSU;3;24.11.1994;22.12.1994;03.12.1994;3;130,79;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
1335;NORTS;2;24.11.1994;22.12.1994;28.11.1994;3;1,39;North/South;South House 300 Queensbridge;London;;SW7 1RZ;UK
1336;FRANS;3;25.11.1994;23.12.1994;27.11.1994;1;7,7;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
1337;MAGAA;6;25.11.1994;23.12.1994;27.11.1994;3;2,38;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
1338;BONAP;4;26.11.1994;24.12.1994;28.11.1994;2;16,71;Bon app';12, rue des Bouchers;Marseille;;13008;France
1339;SPLIR;8;27.11.1994;25.12.1994;02.12.1994;2;73,21;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
1340;SAVEA;6;27.11.1994;25.12.1994;15.12.1994;1;8,19;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1341;RICSU;3;28.11.1994;26.12.1994;04.12.1994;3;138,17;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
1342;ANATR;3;28.11.1994;26.12.1994;12.12.1994;3;11,99;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;;5021;Mexico
1343;MAISD;4;01.12.1994;29.12.1994;10.12.1994;1;155,64;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
1344;RATTC;5;02.12.1994;30.12.1994;08.12.1994;2;18,66;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
1345;FOLKO;3;02.12.1994;30.12.1994;09.12.1994;1;328,74;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1346;FOLIG;3;03.12.1994;31.12.1994;08.12.1994;3;37,35;Folies gourmandes;184, chaussée de Tournai;Lille;;59000;France
1347;ERNSH;6;03.12.1994;31.12.1994;08.12.1994;3;145,45;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1348;QUICK;3;04.12.1994;01.01.1995;09.12.1994;3;42,74;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1349;OTTIK;4;05.12.1994;02.01.1995;09.12.1994;1;157,55;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
1350;SUPRD;4;05.12.1994;02.01.1995;15.12.1994;3;1,59;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
1351;AROUT;3;08.12.1994;05.01.1995;15.12.1994;2;146,32;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
1352;VAFFE;3;08.12.1994;05.01.1995;12.12.1994;1;65,06;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
1353;HANAR;8;09.12.1994;06.01.1995;17.12.1994;3;5,32;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1354;ERNSH;9;10.12.1994;07.01.1995;02.01.1995;2;11,19;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1355;LEHMS;3;10.12.1994;07.01.1995;19.12.1994;2;91,28;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
1356;ERNSH;1;11.12.1994;08.01.1995;16.12.1994;3;96,43;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1357;FOLKO;4;11.12.1994;25.12.1994;12.12.1994;1;48,2;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1358;THECR;7;12.12.1994;09.01.1995;26.12.1994;1;20,25;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
1359;ERNSH;1;15.12.1994;12.01.1995;18.12.1994;3;351,53;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1360;GOURL;7;15.12.1994;29.12.1994;21.01.1995;2;3,01;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
1361;BERGS;3;16.12.1994;13.01.1995;24.12.1994;1;6,79;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1362;MORGK;3;16.12.1994;13.01.1995;14.01.1995;2;58,13;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;4179;Germany
1363;LILAS;2;16.12.1994;30.12.1994;25.12.1994;1;42,13;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
1364;WARTH;2;17.12.1994;14.01.1995;19.12.1994;3;73,16;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland
1365;CACTU;9;17.12.1994;14.01.1995;22.12.1994;3;1,1;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
1366;HANAR;4;18.12.1994;15.01.1995;19.12.1994;2;124,98;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1367;MAGAA;4;18.12.1994;15.01.1995;22.12.1994;3;70,09;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
1368;GROSR;1;18.12.1994;15.01.1995;24.12.1994;3;1,51;GROSELLA-Restaurante;5ª Ave. Los Palos Grandes;Caracas;DF;1081;Venezuela
1369;QUEEN;8;19.12.1994;16.01.1995;23.12.1994;1;110,87;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
1370;LAMAI;2;19.12.1994;02.01.1995;26.12.1994;1;249,93;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
1371;QUICK;1;22.12.1994;19.01.1995;19.01.1995;2;42,7;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1372;FOLIG;1;22.12.1994;19.01.1995;31.12.1994;2;100,6;Folies gourmandes;184, chaussée de Tournai;Lille;;59000;France
1373;GOURL;6;22.12.1994;19.01.1995;26.12.1994;1;28,23;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
1374;FRANK;6;23.12.1994;20.01.1995;01.01.1995;2;16,85;Frankenversand;Berliner Platz 43;München;;80805;Germany
1375;WOLZA;1;23.12.1994;20.01.1995;31.12.1994;3;23,79;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
1376;AROUT;3;24.12.1994;21.01.1995;08.01.1995;3;4,52;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
1377;QUEDE;6;24.12.1994;21.01.1995;02.01.1995;1;21,49;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
1378;ERNSH;8;24.12.1994;21.01.1995;20.01.1995;2;126,66;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1379;HILAA;3;25.12.1994;22.01.1995;14.01.1995;1;26,52;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
1380;DRACD;7;25.12.1994;22.01.1995;05.01.1995;2;33,35;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
1381;ISLAT;2;26.12.1994;23.01.1995;05.01.1995;1;2,33;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
1382;KOENE;9;26.12.1994;06.02.1995;05.01.1995;3;30,76;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
1383;SEVES;1;26.12.1994;23.01.1995;05.01.1995;3;137,44;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;UK
1384;BOLID;4;29.12.1994;26.01.1995;31.12.1994;2;97,09;Bólido Comidas preparadas;C/ Araquil, 67;Madrid;;28023;Spain
1385;SIMOB;4;29.12.1994;26.01.1995;02.01.1995;2;257,26;Simons bistro;Vinbæltet 34;Kobenhavn;;1734;Denmark
